id,http_status,https,mobile,load_ms,builder_live,title,audit_grade,error,checked_at
dbe75fcb-b133-49e5-9a0e-e83acfe746ca,429,0,1,42,Weebly,Just a moment...,broken,,2026-06-22T12:56:51+00:00
30cabae2-a4a2-47db-8970-21fddb45efdc,200,1,1,377,Weebly,"RIVERTOWN CHIROPRACTIC (DR.WENDY STAPLES HICKS, DC, QME) - Dr. Wendy Staples Hicks, D.C.",good,,2026-06-22T12:56:51+00:00
042ba4d2-d5df-4931-9f47-5b0092f8ca77,404,1,0,223,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:51+00:00
b1e54eeb-fbe4-4a77-bfe4-19ef4dbc6d9c,200,1,1,445,,Square Booking Flow,good,,2026-06-22T12:56:51+00:00
0c2600b2-4359-4559-abe2-84ad385fccd5,410,1,1,66,WordPress,,broken,,2026-06-22T12:56:51+00:00
ce141255-dc1a-4a52-88d6-2864988b245b,200,1,1,676,Weebly,Best Lash & Brow Services | Lash St.Helena,good,,2026-06-22T12:56:51+00:00
226abb2f-b982-4266-bd8e-83eda0e675f3,200,1,1,267,Weebly,"Home | Heal Thyself, Inc",good,,2026-06-22T12:56:52+00:00
d7e813b6-2f14-4460-8d08-648baa40125d,404,1,1,217,Wix,,broken,,2026-06-22T12:56:52+00:00
5bdf6e2e-1f43-457e-8331-dbcbf1e7a106,0,0,0,150,,,broken,"ssl: HTTPSConnectionPool(host='www.sonomanails.wix.com', port=443): Max retries exceeded with url: /sonom",2026-06-22T12:56:52+00:00
2141d6f6-28c7-448b-8520-1b334e68d7e9,200,1,1,228,GoDaddy,SoCo Aesthetics: Premier Medical Spa for Skin Rejuvenation,good,,2026-06-22T12:56:52+00:00
e907492d-78a8-4fb4-a8a5-3e466c09738f,200,1,1,588,Weebly,,good,,2026-06-22T12:56:52+00:00
a1fe175f-c67e-44e3-a98f-74116e1af772,404,1,0,170,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
8614c27e-a7a1-4bdb-baa5-1e8b2b05d6aa,404,1,0,228,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
27ed00fe-0704-442f-b3d9-b39fbc11a61d,404,1,1,311,Shopify,Store unavailable,broken,,2026-06-22T12:56:52+00:00
16b75619-4937-412a-af3a-322271754a17,200,1,1,174,Wix,Reconnect Your Domain | Wix.com,good,,2026-06-22T12:56:52+00:00
9a2f336e-8ec7-464f-97f4-57eaf2dadf4f,404,1,1,197,Wix,404 Error: Page Not Found | Wix.com,broken,,2026-06-22T12:56:52+00:00
fed14e11-0f64-4a07-8e20-97c218a06972,200,1,1,579,Weebly,,good,,2026-06-22T12:56:52+00:00
b955f4e4-c69c-41d2-bde7-5920ba7e4b1a,200,1,1,925,Wix,Home | acomfyplacelikehome,good,,2026-06-22T12:56:52+00:00
9be63342-88cc-453b-8f5a-c90b5891a783,200,1,1,314,Weebly,Pantalla de pedidos personalizados | El huerto,good,,2026-06-22T12:56:52+00:00
e5df739f-9cd3-4764-8dbd-15d7bbda7dd0,404,1,0,198,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
a0139579-d509-47f0-96a3-366a61473532,404,1,0,166,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
2fad95af-1ca2-46aa-a3be-a140c7901c09,200,1,1,30,WordPress,Napa Spine Nerve Center &#8211; Chiropractic Peripheral Neuropathy Care,good,,2026-06-22T12:56:52+00:00
856dfce0-a8dc-4f4e-8d83-73ec3f488c35,200,1,1,456,,Square: Sign in to Your Dashboard & Manage your Business,good,,2026-06-22T12:56:52+00:00
2d48852a-db58-4924-b6d9-24a9130488ab,200,1,1,522,Weebly,,good,,2026-06-22T12:56:52+00:00
512492b2-13e1-4aa9-94ff-d811368ef560,404,1,0,185,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
2e74e42b-43a8-4e1a-9640-55c1decf92c7,404,1,0,170,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
5b1ff9bc-f79b-438a-bf7d-bd3f0efdb113,200,1,1,251,Wix,"What a Chicken | The best Grilled Chicken of Sonoma | 706 East Washington Street, Petaluma, CA, USA",good,,2026-06-22T12:56:52+00:00
9ab64aa7-d840-4fa8-85f4-50ea51e26b4a,200,1,1,614,Weebly,Home | Aesthetics by Monica,good,,2026-06-22T12:56:52+00:00
2af9b8a4-4d6d-412f-a2c2-5ba752d2af9e,200,1,1,688,Wix,Home | Napa Treehouse Preschool &amp; Daycare,good,,2026-06-22T12:56:52+00:00
6f25c974-2843-4fa7-aa5c-c58c98292a6b,200,1,1,603,Weebly,Home | 991 Tattoo and Piercing Parlor,good,,2026-06-22T12:56:52+00:00
0c136c8d-e39f-458d-a226-d70ad4ad85da,404,0,0,150,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
8a8c3dcd-7a2c-4182-8add-6d874217a8c5,200,1,1,37,WordPress,"Petaluma Tire Source &#8211; Your Petaluma Tire Professionals, Always Prompt, Courteous Service",good,,2026-06-22T12:56:52+00:00
30a35afe-78ca-4937-a3a2-14b9475eb843,200,1,1,1359,Weebly,,good,,2026-06-22T12:56:52+00:00
c8c02d57-d0c1-4feb-b578-757a657b3b4e,404,1,0,176,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:52+00:00
4d4098fd-9a38-4618-a907-06793376561b,200,1,1,173,Wix,HOME | Mysite,good,,2026-06-22T12:56:52+00:00
71d2b150-beaa-4fd6-90f0-46a001ee6c91,200,1,1,440,Weebly,OUR SITE HAS MOVED,good,,2026-06-22T12:56:52+00:00
f226df30-1c2d-4469-a019-3de28a10fa23,200,1,1,242,Wix,Home | website,good,,2026-06-22T12:56:52+00:00
b33e287f-355f-4a4e-8ef2-053d45f98f30,0,0,0,86,,,broken,"ssl: HTTPSConnectionPool(host='www.asian-fusion-cuisine.business.site', port=443): Max retries exceeded w",2026-06-22T12:56:53+00:00
ea53aefa-9c74-48f6-b69c-f2e180e23581,404,1,1,198,Shopify,Store unavailable,broken,,2026-06-22T12:56:53+00:00
64843f6a-317d-4e2b-910a-2accf6400772,404,1,1,210,Wix,,broken,,2026-06-22T12:56:53+00:00
6a65d476-30aa-4708-9071-6cbec9a78297,410,1,1,55,WordPress,,broken,,2026-06-22T12:56:53+00:00
0dded228-51ca-4c47-a95f-2733624e5096,200,1,1,283,GoDaddy,Gradney&#x27;s Custom Upholstery,good,,2026-06-22T12:56:53+00:00
ff8281f8-c1aa-4037-9ae4-014e6f098eb6,404,1,0,180,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
2111b05c-302f-4909-9bc0-fbf79598e2e0,404,1,0,196,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
5979bfdc-9107-4d29-b2dd-eba89f35b9da,200,1,0,549,Weebly,Lori's Shear Style - Home,weak,,2026-06-22T12:56:53+00:00
18224926-3712-47b7-ad23-c7fc0a87dffd,404,1,0,163,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
dd993080-d57a-43e3-9dc9-a8e1923d00be,200,1,1,341,Weebly,,good,,2026-06-22T12:56:53+00:00
cce6c88b-0812-4085-ab0b-e2b18f061bf6,200,1,1,938,Wix,Home | thelittleyogiroom,good,,2026-06-22T12:56:53+00:00
06705d74-214b-47f2-825f-2d099618365c,404,1,0,179,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
d166d12d-6f36-423f-8812-b3a48e734158,200,1,1,1408,Wix,Home | Green Olive Housekeeping &amp; Janitorial Services,good,,2026-06-22T12:56:53+00:00
469800d2-4c8d-4697-97d4-e3de2bd5aaf0,404,0,0,151,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
e1772b2b-ceff-4e3f-951b-763a58676739,404,1,0,175,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
fd1828e6-b906-4610-acf8-c0414affec21,404,1,0,162,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
83264677-9766-45fb-835d-d5f79c2ec721,404,1,0,178,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
49f69f50-66bf-488a-941f-57d6a3595da1,200,0,0,114,Weebly,3D 4D Ultrasound&nbsp;in Napa County!&nbsp;Tiny Miracles&nbsp;Prenatal Imaging - 3D 4D Tiny Miracles Prenatal Ultrasound Imaging - Napa County,weak,,2026-06-22T12:56:53+00:00
9cd34fc9-3402-4dd3-a525-770c4452b6eb,200,1,0,41,WordPress,murrayrockowitz | Just another WordPress.com site,weak,,2026-06-22T12:56:53+00:00
6e83829f-4f98-421b-a807-43d52eb52804,200,0,1,184,,Bloom Creative Hair Design and Art Gallery,weak,,2026-06-22T12:56:53+00:00
9c698acd-e2a4-4d65-8ad6-2c52c8e6bccd,200,1,1,143,,Home | Cycle Chvrch Cycles,good,,2026-06-22T12:56:53+00:00
fc180968-4862-45a2-871a-06c0b7d0ba2d,404,1,0,164,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
ffaa712e-d3fe-4ec5-bf9f-b3f0cc425066,200,1,1,648,Weebly,"Affordable Nail Salon in Napa: Expert Manicures, Pedicures, Men's Nail | NAILS BY THERESA in NAPA, CA",good,,2026-06-22T12:56:53+00:00
e55b2e33-a4ac-4adf-9c16-74328867a87f,404,1,0,176,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
6f1cb0f7-9e60-4dcf-a566-45cc3896e6eb,200,0,0,525,Weebly,THE FISH GEEK (TM) THE PREMIER AQUARIUM AND POND SERVICES CO. - Home,weak,,2026-06-22T12:56:53+00:00
6c51dc62-34c0-4cad-86de-f49510b0dc78,200,1,1,163,Wix,Home | Cafe San Marco,good,,2026-06-22T12:56:53+00:00
a263b471-e86a-4562-834c-7591444df347,404,1,0,185,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
2ec6f9c0-2717-4dd2-b111-a64033c3a548,404,1,0,178,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
d5c5ce2a-1167-4f6a-b39f-def65f36818a,404,1,0,194,,Error 404 (Not Found)!!1,broken,,2026-06-22T12:56:53+00:00
6c953698-1364-4494-b8cb-46bfbf7c6b36,200,1,0,248,Weebly,FLAMENCO! LIVE! - Shows,weak,,2026-06-22T12:56:53+00:00
3b916a37-e339-4e88-b74c-60fadad17e0e,200,1,1,235,WordPress,CJ Fix + Co,good,,2026-06-22T12:56:53+00:00
1be4b0b8-24f1-447c-806c-fa6cb09a4e9d,202,0,0,250,,,weak,,2026-06-22T12:56:53+00:00
9f820efe-5a54-48da-ab1b-87487922a69f,0,0,0,146,,,broken,connection failed,2026-06-22T12:56:53+00:00
ea421be2-033d-4b0d-9e61-c8a3f239a064,404,1,1,346,Shopify,Store unavailable,broken,,2026-06-22T12:56:53+00:00
9e7445fd-34df-4f30-9398-f0fe9062e1ba,200,1,1,351,GoDaddy,Kennedytravelassociates,good,,2026-06-22T12:56:53+00:00
2879209b-8372-4750-b1e5-90ffa02cea8b,200,1,0,423,Weebly,Torrez Tile Company - Home,weak,,2026-06-22T12:56:53+00:00
a8394b25-01a1-4ad0-b53c-357dd0f34998,404,0,0,290,,,broken,,2026-06-22T12:56:53+00:00
989a6ed8-74b7-4fe0-9b7d-7948dee315bd,200,1,1,538,Weebly,Order Online | Sweet Straw,good,,2026-06-22T12:56:53+00:00
8fcec65c-ea4c-42c6-afd3-5e75cdee8de2,200,1,1,456,Wix,"Aho &amp; Associates Financial Forensics | forensic accountant | 780 West Napa Street, Sonoma, CA, USA",good,,2026-06-22T12:56:53+00:00
5745cb78-5cbb-455c-b483-223949667e6d,0,0,0,108,,,broken,connection failed,2026-06-22T12:56:53+00:00
f7d2376c-89af-4877-acbe-4172c008c675,200,1,1,75,,"Auro | New American Restaurant in Calistoga, CA",good,,2026-06-22T12:56:53+00:00
f0df2851-902d-445d-972b-73da7ed5ca32,200,1,1,245,Squarespace,Sonoma Valley Acupuncture &amp; Herb Center,good,,2026-06-22T12:56:53+00:00
4d23fa3c-bff4-4673-888a-01c2a84aca52,200,1,1,740,Weebly,Home | Napa Valley Cricket Club,good,,2026-06-22T12:56:54+00:00
8328a58e-53d1-4dd4-8f82-c71ca8bb7ac3,200,1,1,351,Wix,Home | Health Through Acupuncture | Elke Gmirr,good,,2026-06-22T12:56:54+00:00
2ce9d5d6-8045-42be-a92b-8b9ae3269bbf,200,1,1,30,,"Napa Valley Restaurant & Bar In Calistoga, CA | TRUSS",good,,2026-06-22T12:56:54+00:00
4eeb006a-087a-48f0-ad5b-66d23c9b01c8,404,1,1,477,Wix,,broken,,2026-06-22T12:56:54+00:00
59a986a9-1c44-49e8-92fa-dad96fec2663,200,1,1,795,Weebly,"David Austin Roses & Garden Decor | Petaluma Nursery - DEW Gardens | E D Wilson Roses, Oddities & Amazing Things at DEW Gardens",good,,2026-06-22T12:56:54+00:00
5295e8fb-bd6a-4b82-8033-19804ccc8893,200,1,1,513,GoDaddy,The Small Biz Chic &amp; Co.,good,,2026-06-22T12:56:54+00:00
df83e138-7070-457e-90ca-7c57ef956a0a,200,1,1,411,Drupal,Addendum | Thomas Keller Restaurant Group,good,,2026-06-22T12:56:54+00:00
7a47cfb7-4f16-43b1-b54b-189aa9407650,200,1,0,335,,"Home - Cafe Bellini - Petaluma, California",weak,,2026-06-22T12:56:54+00:00
9bf7245e-f7ad-449f-bce9-e043318ebb3a,200,0,1,331,Shopify,Compline Restaurant | Napaâs Premier Dining & Wine Experience,weak,,2026-06-22T12:56:54+00:00
e07f6775-0c70-4e38-9e99-5ac6983eefee,0,0,0,104,,,broken,connection failed,2026-06-22T12:56:54+00:00
431e3afc-e4bb-469a-a0f8-a2bf8b524c16,200,0,0,127,,,weak,,2026-06-22T12:56:54+00:00
4b40647f-93dc-4764-9e6c-559857714e8c,200,1,1,189,Squarespace,.,good,,2026-06-22T12:56:54+00:00
887313aa-ebfb-410c-a9c5-3da54fa80f91,200,1,1,85,,"Wit and Wisdom | American Restaurant in Sonoma, CA",good,,2026-06-22T12:56:54+00:00
a98d642c-b91c-49b1-81c0-3aeac05bc6ed,200,1,1,408,Squarespace,Kitchen Door Napa Restuarant,good,,2026-06-22T12:56:54+00:00
ed88f633-113f-4c76-951d-acf8af089eb4,200,1,1,586,Wix,Home | Two60 Kitchen + Bar,good,,2026-06-22T12:56:54+00:00
09e373cb-5264-4c85-a1b9-8ea0c97388fc,406,1,0,138,,,broken,,2026-06-22T12:56:54+00:00
1f667704-ce42-430f-a42b-a101532640b9,0,0,0,85,,,broken,connection failed,2026-06-22T12:56:54+00:00
71ae4248-37c9-4545-a9a1-45d93c34b04a,200,1,1,479,WordPress,Home - Caractere - Antiques &amp; Things,good,,2026-06-22T12:56:54+00:00
00eb9f1e-da6b-4d46-80b9-c6c10ef40e4b,200,1,1,973,WordPress,1Win Online Casino &amp; Sportsbook | Official Site in Indonesia,good,,2026-06-22T12:56:54+00:00
c9d7fbb2-a073-4f75-9198-d136ba7a78b3,200,1,1,262,Wix,"Home | Petaluma Vintage Market | Monthly Outdoor Market | Petaluma, CA, USA",good,,2026-06-22T12:56:54+00:00
4a10f094-0791-4037-85f5-59956612da4c,409,0,1,151,,DNS resolution error | www.roamantiques.com | Cloudflare,broken,,2026-06-22T12:56:54+00:00
0ec04560-b92e-44f9-a1a1-f9fcae87c6b0,200,1,1,985,,"Sax&apos;s Joint - Petaluma, CA",good,,2026-06-22T12:56:55+00:00
d2d0d140-b75e-4f05-8f17-84ec111a6fe5,200,1,1,734,,"the girl & the fig | French Restaurant in Sonoma, CA",good,,2026-06-22T12:56:55+00:00
f5105385-b06b-4e49-ae08-cda9ad2e59a3,0,0,0,116,,,broken,connection failed,2026-06-22T12:56:55+00:00
8949cbbc-b991-46d2-86f2-00ba92323090,0,0,0,109,,,broken,connection failed,2026-06-22T12:56:55+00:00
7741f9ad-98e1-4d1c-800f-923038da56d3,200,1,1,42,WordPress,Ned Forrest Architects - Leslie Whitelaw Interior Design,good,,2026-06-22T12:56:55+00:00
8c43e958-f6a5-45ea-b052-e9efddfafcb5,200,1,1,196,Squarespace,Backen &amp; Backen Architecture,good,,2026-06-22T12:56:55+00:00
dc0d3b03-c196-4272-ae32-f58f5ec0da7f,0,0,0,280,,,broken,"ssl: HTTPSConnectionPool(host='www.sonomacountryantiques.com', port=443): Max retries exceeded with url: ",2026-06-22T12:56:55+00:00
790455a4-85d3-442d-a04c-67797a189ee0,200,1,1,521,GoDaddy,"Reclaimed Antiques - Estate Sales, Antiques, Collectibles Stores",good,,2026-06-22T12:56:55+00:00
b485b82b-395f-4a1e-8d19-a5126ca63b22,200,1,1,221,,"Auto Body Shop in St. Helena, CA | Fulton Body Shop LLC",good,,2026-06-22T12:56:55+00:00
b2d94004-435d-4230-ad0f-9cc3bb39c2c6,200,1,1,346,Squarespace,Moy Architecture Co,good,,2026-06-22T12:56:55+00:00
79e7ec49-686a-4324-8144-c0da60d27ef6,404,0,0,457,Squarespace,Squarespace - Website Expired,broken,,2026-06-22T12:56:55+00:00
a8a81e8a-338e-423d-b6aa-c87c8a2a8772,0,0,0,193,,,broken,"ssl: HTTPSConnectionPool(host='www.valleyautobodynapa.com', port=443): Max retries exceeded with url: / (",2026-06-22T12:56:55+00:00
865808f7-98f6-482d-ad27-5cc2d5c70ad2,526,1,1,216,,onsitecarcleaners.com | 526: Invalid SSL certificate,broken,,2026-06-22T12:56:55+00:00
bb0edb77-cc02-4d2f-a5c6-a679e04012c1,200,1,1,1820,Joomla,"Antique Shoppe Estate Sales: Napa Valley, Sonoma, North Bay, Greater Bay Area",good,,2026-06-22T12:56:56+00:00
e819be14-25be-4cec-b7f4-8d19ab7d10e6,200,1,1,1974,,Page Not Found,good,,2026-06-22T12:56:56+00:00
9a390ee7-3956-4337-a980-197285fe7947,200,1,1,901,WordPress,Soscol Auto Body &#8211; Napa&#8217;s Collision Repair &amp; Paint Specialists,good,,2026-06-22T12:56:56+00:00
3955160d-4a41-4098-ac95-533c51468d69,200,1,1,377,GoDaddy,Home - Regenix Detailing,good,,2026-06-22T12:56:56+00:00
a208c0e6-e51e-49fd-9226-51ec953bb7e6,200,1,1,836,WordPress,Mobile Car Detailing in,good,,2026-06-22T12:56:56+00:00
413ba277-750c-4e82-b0e3-92114987315b,403,1,1,68,,Just a moment...,broken,,2026-06-22T12:56:56+00:00
ea707c8e-0b8e-41ad-aee8-a9ecb8f61f03,0,0,0,36,,,broken,connection failed,2026-06-22T12:56:56+00:00
eb6f71c0-6bc6-4986-a2ff-7efc31a3d99e,200,1,1,1672,WordPress,Marcus &amp; Willers Architects | Sonoma Architects Since 1990,good,,2026-06-22T12:56:56+00:00
bac085fc-38d9-4645-89f3-03b3b0db02ba,200,1,1,371,,"BOP Parts | BOP Parts - Buick, Oldsmobile &amp; Pontiac Auto/Car Parts Online",good,,2026-06-22T12:56:56+00:00
b6206cab-39db-4cf6-8d1f-769b22b1f371,200,1,1,188,GoDaddy,RobinAutomotive.com is for sale | HugeDomains,good,,2026-06-22T12:56:56+00:00
96aec25b-5682-41ad-b84c-19f92876dd96,0,0,0,108,,,broken,connection failed,2026-06-22T12:56:57+00:00
14cfcf29-7a61-491f-8b12-92def5f7541e,200,1,1,484,,Launchctrl1,good,,2026-06-22T12:56:57+00:00
00bf1c2c-62a3-4adb-a89e-5793e4350521,200,1,1,1225,,Precision Auto Detail — Professional Auto Detailing,good,,2026-06-22T12:56:57+00:00
118eed52-8c64-424e-8248-db4b4392ab63,200,0,0,181,,:::Auto Spa:::,weak,,2026-06-22T12:56:57+00:00
b08bc5bd-3aa0-4872-86ca-caaabdb25c29,0,0,0,113,,,broken,connection failed,2026-06-22T12:56:57+00:00
84c4f807-e496-44d3-964e-dacf8a27c6ed,200,1,1,524,,"Ace Automotive & Truck Repair - 1730 ACTION AVE,NAPA,CA| NAPA Auto Care",good,,2026-06-22T12:56:57+00:00
e55a0dde-63f2-4ee0-8362-6f6f80de7418,0,0,0,46,,,broken,connection failed,2026-06-22T12:56:57+00:00
9c3cf63a-d7dc-4f0d-9062-33ab44c74c68,200,1,1,3295,WordPress,Suisun Valley &#8211; #1 Wine Region in the US::Farm Fresh Produce,good,,2026-06-22T12:56:57+00:00
a3f0f9c2-1873-4a2a-8505-34e59808067a,200,1,1,295,Squarespace,CHR,good,,2026-06-22T12:56:57+00:00
9258644c-82f2-4ae2-b1d0-574900973c5e,0,0,0,110,,,broken,connection failed,2026-06-22T12:56:57+00:00
beba08bb-7729-4a20-b80f-be3072665931,0,0,0,102,,,broken,connection failed,2026-06-22T12:56:57+00:00
be9b0b49-8436-4c94-b0f1-34dc3d8f18ec,0,0,0,7,,,broken,connection failed,2026-06-22T12:56:57+00:00
ccef7988-f08c-430d-81d7-bb69f7e2bbbf,200,1,1,2707,WordPress,Yankee Girl Antiques - Shop Petaluma,good,,2026-06-22T12:56:57+00:00
7eedba03-d8b9-445b-a620-63df0dc44a87,200,1,1,497,GoDaddy,Boulevard Automotive,good,,2026-06-22T12:56:57+00:00
3d6bba47-a934-4949-9d0e-e1f7d6d8cf44,0,0,0,15,,,broken,connection failed,2026-06-22T12:56:57+00:00
0bb01883-52ff-42bb-a817-b52c072c9724,200,0,0,489,,"Auto Repair & Tire Shop in Sonoma, CA | Broadway Auto Care",weak,,2026-06-22T12:56:57+00:00
94031978-c72e-4324-b7d5-501966825144,202,0,0,214,,,weak,,2026-06-22T12:56:57+00:00
27c6fb9d-e402-4d49-bf85-29425900ce6e,403,1,1,251,,Access to this page has been denied,broken,,2026-06-22T12:56:57+00:00
c8e98634-af9a-441a-ac0c-dece0d01f98d,200,1,0,160,,,weak,,2026-06-22T12:56:58+00:00
ad21115c-e0f2-4d2a-90b7-79499d98d942,200,1,1,549,Weebly,"Imports Unlimited, in Napa, we perform, oil change , and auto repair. we replace water pump, timing belt, and brakes regularly.",good,,2026-06-22T12:56:58+00:00
b0fd31f0-0db4-4c4b-8a21-39565956582a,200,1,1,519,Wix,Home | Mac Vitie Auto,good,,2026-06-22T12:56:58+00:00
2d47a38a-f5d5-4197-9c0b-09d78255e0b6,0,0,0,38,,,broken,connection failed,2026-06-22T12:56:58+00:00
4aae303a-0d22-4e7a-9794-e0e754133514,0,0,0,12,,,broken,connection failed,2026-06-22T12:56:58+00:00
bf69b99d-b637-46be-8e04-6421f5676b97,200,1,1,340,Squarespace,Quattro Care - Audi Service,good,,2026-06-22T12:56:58+00:00
6410d038-fb1a-43aa-8798-fa6260ea9116,0,0,0,108,,,broken,connection failed,2026-06-22T12:56:58+00:00
208c885d-1f51-414c-9dcc-c1c21e706096,0,0,0,108,,,broken,connection failed,2026-06-22T12:56:58+00:00
485e607b-ce53-4c61-a3d5-60e67bad8219,0,0,0,45,,,broken,connection failed,2026-06-22T12:56:58+00:00
ea7da700-1b67-4e14-b691-2c49af69ed92,403,1,1,217,,Just a moment...,broken,,2026-06-22T12:56:58+00:00
936276df-4405-4309-8195-fd08249f7cbe,200,1,1,4837,WordPress,Acupuncture in Santa Rosa &#187; Sonoma Acupuncture,weak,,2026-06-22T12:56:58+00:00
1f6342e7-729b-4fb9-98f0-6073a9011d2a,200,1,1,467,Wix,"Paint Protection Films, Coatings &amp; Car Detailing | Robust Auto Detailing | Napa &amp; Surrounding Bay Area",good,,2026-06-22T12:56:58+00:00
1373e143-83b1-4765-b22d-2ee50b19e493,200,1,1,291,GoDaddy,Mobiletech Shade | The best suction cup umbrella stand on the market,good,,2026-06-22T12:56:58+00:00
06f96b45-ad3d-4fb2-9446-48af67c9ed28,202,1,0,131,,,weak,,2026-06-22T12:56:58+00:00
1c2631fe-0892-4e01-a9e2-c2578245d33c,200,1,1,473,,"C.J. Electric - Electrician | El Verano, CA",good,,2026-06-22T12:56:58+00:00
5b3ab8e3-1989-4bac-b38e-cc921e2a88ff,200,1,1,308,Wix,HOME | La Cheve-Bakery-Brews,good,,2026-06-22T12:56:58+00:00
223e7475-036a-45a9-9885-aafca29d2e6e,404,1,1,649,,Page not found | ServiceMaster Restore,broken,,2026-06-22T12:56:59+00:00
f759b04c-d463-4dc9-be8c-4e7356b5ad6d,200,1,1,547,Weebly,Home | King Pin Cinnamon Rolls LLC,good,,2026-06-22T12:56:59+00:00
0787036b-5a44-4020-8ef2-78a1e4ec2af0,200,1,1,519,Wix,"Macarons &amp; Crepes | Madeleine's Macarons | bakeries Napa Valley, Yountville, Napa County",good,,2026-06-22T12:56:59+00:00
f2769290-6ed9-476a-801b-ee6a482ec2bb,200,1,1,477,Shopify,Mama Mel&#39;s Bread,good,,2026-06-22T12:56:59+00:00
35f1bc50-3068-46f6-b5f5-74c2c47fef13,409,0,1,16,,DNS resolution error | www.sonomacreamery.com | Cloudflare,broken,,2026-06-22T12:56:59+00:00
14ed286c-762b-4328-94c5-4cece86b3dff,200,1,1,3007,WordPress,Home - Reyes Auto Spa - Reyes Auto Spa,good,,2026-06-22T12:56:59+00:00
c0050f3b-d178-43cb-b176-cca93014cbf4,200,1,1,352,Shopify,Petaluma Pie Company,good,,2026-06-22T12:56:59+00:00
c2ec2ea0-c722-4a9e-b3b2-68b3b9e75963,200,1,1,192,Squarespace,"Sarmentine | French Artisan Bakery, Pastries, Crepes, &amp; Baking Workshops in Sonoma County",good,,2026-06-22T12:56:59+00:00
8b1c05c4-7c5a-44d0-8042-2f9585bcf7e4,403,1,1,87,,Just a moment...,broken,,2026-06-22T12:56:59+00:00
