id,name,category,alt_categories,phone,phone_fmt,area_code,phones_all,email,email_owned,website,websites_all,socials,social_platforms,best_contact,address,city,state,zip,country,lat,lon,tier,tier_reason,builder,industry_fit,outreach_score,score,completeness,confidence,is_chain,pitch,source_dataset,source_id
323e663f-5d36-4674-afa7-d2e139427402,CARS Auto Body,auto_body_shop,automotive_repair|automotive,+17072639035,(707) 263-9035,707,+17072639035,carsautobody48@yahoo.com,0,,,https://www.facebook.com/102168438841221,facebook,phone,96 Soda Bay Rd,Lakeport,CA,95453-5609,US,39.012062072753906,-122.90813446044922,A,No website,,high,100,99,100,0.8925517201423645,0,"Hi, I came across CARS Auto Body in Lakeport and noticed you don't have a website yet — for a auto body shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,102168438841221
d5ed916f-558a-4ebf-a549-9b123162e219,Farmer Brothers Auto Body,auto_body_shop,automotive_repair|automotive,+17074628390,(707) 462-8390,707,+17074628390,,0,,,https://www.facebook.com/756183841142539,facebook,phone,949 N State St,Ukiah,CA,95482-3411,US,39.16014099121094,-123.20894622802734,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Farmer Brothers Auto Body in Ukiah and noticed you don't have a website yet — for a auto body shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,756183841142539
2122620f-1a5b-4869-9d20-a9e6e4fcb2bc,Kutting Edge Auto Refinishing,auto_body_shop,automotive_repair,+17072728024,(707) 272-8024,707,+17072728024,,0,,,https://www.facebook.com/384241521742286,facebook,phone,949 N State St,Ukiah,CA,95482-3411,US,39.16015625,-123.20892333984375,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Kutting Edge Auto Refinishing in Ukiah and noticed you don't have a website yet — for a auto body shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,384241521742286
d703673a-f781-4a0c-b120-c11af937c87d,All N One Detailing,auto_detailing,car_wash|automotive,+17079554494,(707) 955-4494,707,+17079554494,allnonekustomzncollision@gmail.com,0,,,https://www.facebook.com/112834981733573,facebook,phone,50 Commerce Ln,Cloverdale,CA,95425-4233,US,38.78644561767578,-123.00717163085938,A,No website,,high,100,95,100,0.49313753843307495,0,"Hi, I came across All N One Detailing in Cloverdale and noticed you don't have a website yet — for a auto detailing, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Cloverdale businesses and can send a free mockup.",meta,112834981733573
9bdc1eef-cc0d-4fd6-8cb0-63312b00d930,D.C. Coatings,automotive,automotive_parts_and_accessories|fast_food_restaurant,+17074624614,(707) 462-4614,707,+17074624614,sales@dccustoms.net,0,,,https://www.facebook.com/192789370876437,facebook,phone,3301 N State St,Ukiah,CA,95482-7834,US,39.1942138671875,-123.20641326904297,A,No website,,high,100,98,100,0.8183799982070923,0,"Hi, I came across D.C. Coatings in Ukiah and noticed you don't have a website yet — for a automotive, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,192789370876437
e41515a4-7545-4062-90af-194fb8015050,All-Out Audio,automotive_parts_and_accessories,fashion_accessories_store|boat_parts_and_accessories,+17079005069,(707) 900-5069,707,+17079005069,,0,,,https://www.facebook.com/598378346842007,facebook,phone,90 Soda Bay Rd,Lakeport,CA,95453-5609,US,39.012847900390625,-122.90823364257812,A,No website,,high,100,84,83,0.8606595993041992,0,"Hi, I came across All-Out Audio in Lakeport and noticed you don't have a website yet — for a automotive parts and accessories, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,598378346842007
302e6295-6227-4238-8e67-1df009deaa9e,Medieval Motorsports,automotive_parts_and_accessories,car_dealer|motorsports_store,+17075339848,(707) 533-9848,707,+17075339848,,0,,,https://www.facebook.com/479895905477939,facebook,phone,748 Bevins St,Lakeport,CA,95453-8734,US,39.036556243896484,-122.92414855957031,A,No website,,high,100,84,83,0.8934187293052673,0,"Hi, I came across Medieval Motorsports in Lakeport and noticed you don't have a website yet — for a automotive parts and accessories, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,479895905477939
6ace355e-478a-41ce-8a9f-3a53cb522949,Adam VanWormer Mobile Repair,automotive_repair,truck_repair|shoe_store,+17073572135,(707) 357-2135,707,+17073572135,avwmobilerepair@outlook.com,0,,,https://www.facebook.com/887555504709261,facebook,phone,,Fort Bragg,CA,,US,39.41484069824219,-123.80924987792969,A,No website,,high,100,91,83,0.057543907314538956,0,"Hi, I came across Adam VanWormer Mobile Repair in Fort Bragg and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",meta,887555504709261
0fbb6ad3-6501-4b5a-abd5-4fd5036aa4dc,Affordable Automotive Repair  Ukiah,automotive_repair,professional_services,+17073679519,(707) 367-9519,707,+17073679519,,0,,,https://www.facebook.com/178771272766831,facebook,phone,150 Perry St,Ukiah,CA,95482-5811,US,39.13663864135742,-123.20323944091797,A,No website,,high,100,78,83,0.281930148601532,0,"Hi, I came across Affordable Automotive Repair  Ukiah in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,178771272766831
18bbbc42-2fe5-4a54-9a3f-3530091df51f,All N One Performance,automotive_repair,automotive_services_and_repair,+17074134528,(707) 413-4528,707,+17074134528,allnoneperformance@gmail.com,0,,,https://www.facebook.com/636045742916070,facebook,phone,3560 Big Valley Rd,Kelseyville,CA,95451-9251,US,38.98475646972656,-122.845703125,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across All N One Performance in Kelseyville and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Kelseyville businesses and can send a free mockup.",meta,636045742916070
095c6f67-e122-448d-8c9c-8c127ac6d7fa,Bill Peters Equipment Repair,automotive_repair,oil_change_station|tire_dealer_and_repair,+17072633043,(707) 263-3043,707,+17072633043,cmlee1977@aol.com,0,,,https://www.facebook.com/301970153591605,facebook,phone,1505 Mountview Rd,Lakeport,CA,95453-3912,US,39.05378341674805,-122.93286895751953,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Bill Peters Equipment Repair in Lakeport and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,301970153591605
8eb12a01-0600-4553-9c59-9919696d434b,Brady's Detail & Dent Repair,automotive_repair,auto_detailing,+17072450516,(707) 245-0516,707,+17072450516,,0,,,https://www.facebook.com/166793697161427,facebook,phone,923 Parallel Dr,Lakeport,CA,95453-5721,US,39.03647994995117,-122.92799377441406,A,No website,,high,100,82,83,0.6515986323356628,0,"Hi, I came across Brady's Detail & Dent Repair in Lakeport and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,166793697161427
acb06881-0128-40ce-8668-782a1a55bdc1,DB Auto,automotive_repair,automotive_services_and_repair,+17073543786,(707) 354-3786,707,+17073543786,dbauto222@gmail.com,0,,,https://www.facebook.com/203307022868021,facebook,phone,5150 Gunn St,Kelseyville,CA,95451,US,38.98051834106445,-122.84209442138672,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across DB Auto in Kelseyville and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Kelseyville businesses and can send a free mockup.",meta,203307022868021
8552786d-6ad9-41a7-a2b4-9007a670c489,Deschamps Automotive,automotive_repair,automotive|professional_services,+17072634692,(707) 263-4692,707,+17072634692,,0,,,https://www.facebook.com/272228742944605,facebook,phone,92 Soda Bay Rd,Lakeport,CA,95453,US,39.012325286865234,-122.90837860107422,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Deschamps Automotive in Lakeport and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,272228742944605
1b1af35b-ba43-41c9-ba39-dd770d95b29d,Dorsey's Auto Repair,automotive_repair,automotive_services_and_repair,+17074620615,(707) 462-0615,707,+17074620615,,0,,,https://www.facebook.com/126035704116456,facebook,phone,359 N School St,Ukiah,CA,95482,US,39.151676177978516,-123.20887756347656,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Dorsey's Auto Repair in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,126035704116456
82e32342-c2e6-416b-ac68-f57d546b0380,Fort Bragg Diesel,automotive_repair,professional_services|automotive,+17079647019,(707) 964-7019,707,+17079647019,fortbraggdiesel@gmail.com,0,,,https://www.facebook.com/279139486332134,facebook,phone,1230 N Main St,Fort Bragg,CA,95437-9596,US,39.46609878540039,-123.80326843261719,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Fort Bragg Diesel in Fort Bragg and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",meta,279139486332134
f4370699-840a-45eb-861e-b38f51155952,Garcia Auto Repair,automotive_repair,automotive_services_and_repair,+17075705702,(707) 570-5702,707,+17075705702,garcia.auto.lakeport@gmail.com,0,,,https://www.facebook.com/328510320335889,facebook,phone,808 Bevins St,Lakeport,CA,95453-9768,US,39.0365104675293,-122.92365264892578,A,No website,,high,100,92,100,0.19305233657360077,0,"Hi, I came across Garcia Auto Repair in Lakeport and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,328510320335889
c3014d6b-1def-4869-95fd-4bbe587bbd3c,Jacinto Automotive,automotive_repair,,+17074680091,(707) 468-0091,707,+17074680091,office@jacintoauto.com,0,,,https://www.facebook.com/991293204071381,facebook,phone,1170 S State St,Ukiah,CA,95482-6411,US,39.13489532470703,-123.20555877685547,A,No website,,high,100,93,100,0.28745803236961365,0,"Hi, I came across Jacinto Automotive in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,991293204071381
323a638b-5bcb-4c0b-a438-eb23d1c5d2f3,Kutting Edge Auto Refinishing,automotive_repair,automotive|painting,+17072728024,(707) 272-8024,707,+17072728024,kuttingedgeauto@yahoo.com,0,,,https://www.facebook.com/133908926722203,facebook,phone,3569 Richard Ct,Ukiah,CA,95482-6945,US,39.105201721191406,-123.19654083251953,A,No website,,high,100,96,100,0.5940089225769043,0,"Hi, I came across Kutting Edge Auto Refinishing in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,133908926722203
917b5ef1-d219-4495-b450-63161b494699,Lehman's Honda/Acura specialist,automotive_repair,car_dealer,+17074623119,(707) 462-3119,707,+17074623119,,0,,,https://www.facebook.com/951271508227538,facebook,phone,75 Kunzler Ranch Rd,Ukiah,CA,95482-4495,US,39.17753219604492,-123.20964813232422,A,No website,,high,100,81,83,0.5997072458267212,0,"Hi, I came across Lehman's Honda/Acura specialist in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,951271508227538
a466ff23-f779-4a47-8374-23c81ead0833,Mucci Automotive Performance,automotive_repair,truck_repair|automotive_services_and_repair,+17073495469,(707) 349-5469,707,+17073495469,,0,,,https://www.facebook.com/100737995260871,facebook,phone,1325 W Highway 20,Upper Lake,CA,95485,US,39.16765213012695,-122.93207550048828,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Mucci Automotive Performance in Upper Lake and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Upper Lake businesses and can send a free mockup.",meta,100737995260871
42520759-0c22-4e66-b374-34508e2758e5,Nor-Crawl,automotive_repair,,+17073540397,(707) 354-0397,707,+17073540397,norcrawl@yahoo.com,0,,,https://www.facebook.com/201955056326002,facebook,phone,1550 S Main St,Willits,CA,95490-4312,US,39.393638610839844,-123.3488998413086,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Nor-Crawl in Willits and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Willits businesses and can send a free mockup.",meta,201955056326002
78d2eb10-ac91-42d0-85aa-40319e36acef,Performance Plus Automotive,automotive_repair,auto_body_shop,+17072633147,(707) 263-3147,707,+17072633147,,0,,,https://www.facebook.com/395928184242032,facebook,phone,1190 S Main St,Lakeport,CA,95453-5517,US,39.0343132019043,-122.91563415527344,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Performance Plus Automotive in Lakeport and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,395928184242032
66759f55-b02f-4a38-9cc7-64a70263cd6e,Roberts performance upgrade and repair,automotive_repair,automotive|motorcycle_repair,+17077343073,(707) 734-3073,707,+17077343073,mendomastertech1@gmail.com,0,,,https://www.facebook.com/308965449241882,facebook,phone,44901 Main St,Mendocino,CA,95460,US,39.30503845214844,-123.79694366455078,A,No website,,high,100,96,100,0.5803679823875427,0,"Hi, I came across Roberts performance upgrade and repair in Mendocino and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Mendocino businesses and can send a free mockup.",meta,308965449241882
16befb4e-3664-46fc-a074-9317a6ed7bcf,TC Automotive & Mendo Diesels,automotive_repair,automotive,+17074627769,(707) 462-7769,707,+17074627769,charlie.tcautomotive@gmail.com,0,,,https://www.facebook.com/101626371426883,facebook,phone,60 Kunzler Ranch Rd,Ukiah,CA,95482-3197,US,39.178043365478516,-123.20915222167969,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across TC Automotive & Mendo Diesels in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,101626371426883
44b17cb4-2854-465b-acf6-6036bc521b67,The Shop,automotive_repair,automotive|tire_dealer_and_repair,+17079640770,(707) 964-0770,707,+17079640770,theshop707@hotmail.com,0,,,https://www.facebook.com/169305989883695,facebook,phone,105 N Main St,Fort Bragg,CA,95437-3606,US,39.44190216064453,-123.80620574951172,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across The Shop in Fort Bragg and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",meta,169305989883695
22561dd5-6434-4500-b9a8-4650a39b8540,Tri-Valley Paints,automotive_repair,automotive_parts_and_accessories,+17074624484,(707) 462-4484,707,+17074624484,,0,,,https://www.facebook.com/402584559882689,facebook,phone,1980 N State St,Ukiah,CA,95482-3121,US,39.176151275634766,-123.2109603881836,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Tri-Valley Paints in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,402584559882689
df3a52ce-4b1a-4e37-8c97-10f188de82b9,Vic's Automotive Service Center,automotive_repair,professional_services|car_dealer,+17074894482,(707) 489-4482,707,+17074894482,,0,,,https://www.facebook.com/1560630104201278,facebook,phone,26 Mamie Laiwa Dr,Point Arena,CA,95468,US,38.93671417236328,-123.6865463256836,A,No website,,high,100,83,83,0.7758471965789795,0,"Hi, I came across Vic's Automotive Service Center in Point Arena and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Point Arena businesses and can send a free mockup.",meta,1560630104201278
27da9203-4c2b-4bd8-80f0-ecbb13bdfd9d,Wicked Automotive,automotive_repair,,+17072306383,(707) 230-6383,707,+17072306383,wicked.automotive100@gmail.com,0,,,https://www.facebook.com/107652551481931,facebook,phone,2615 S Main St,Lakeport,CA,95453-5650,US,39.01929473876953,-122.91331481933594,A,No website,,high,100,99,100,0.8509228825569153,0,"Hi, I came across Wicked Automotive in Lakeport and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",meta,107652551481931
8c8607d7-4abc-4e37-9330-f2478d6cd92e,Yaw's Automotive,automotive_repair,automotive|car_dealer,+17074894797,(707) 489-4797,707,+17074894797,,0,,,https://www.facebook.com/590999630985408,facebook,phone,132 Orr Springs Rd,Ukiah,CA,95482-3107,US,39.17743682861328,-123.21392059326172,A,No website,,high,100,84,83,0.9354145526885986,0,"Hi, I came across Yaw's Automotive in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,590999630985408
ad6ad90d-238d-4989-a2cd-c8179028c11d,ukiah auto dismantlers,automotive_repair,,(707) 463-1891,(707) 463-1891,707,(707) 463-1891,ukiahautodismantlers@gmail.com,0,,,https://www.facebook.com/162802427071847,facebook,phone,500 Pinoleville Rd,Ukiah,CA,95482,US,39.1806755065918,-123.21991729736328,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across ukiah auto dismantlers in Ukiah and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",Foursquare,4ebc61a030f88739f4788efc
b959d95a-5a8a-48fb-b1b3-e7b55f07dd5b,Alvarez Car Creations,automotive_services_and_repair,automotive_parts_and_accessories|tire_dealer_and_repair,+17077276005,(707) 727-6005,707,+17077276005,acarcreations@gmail.com,0,,,https://www.facebook.com/222354884587956,facebook,phone,777 S State St,Ukiah,CA,95482-5815,US,39.13965606689453,-123.20571899414062,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Alvarez Car Creations in Ukiah and noticed you don't have a website yet — for a automotive services and repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,222354884587956
9e7a2240-33ba-4df6-8031-ee655d007f09,Bakery El Palomo,bakery,desserts|restaurant,+17078940104,(707) 894-0104,707,+17078940104,,0,,,https://www.facebook.com/427359217318462,facebook,phone,122 E 1st St,Cloverdale,CA,95425,US,38.80569839477539,-123.01614379882812,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Bakery El Palomo in Cloverdale and noticed you don't have a website yet — for a bakery, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Cloverdale businesses and can send a free mockup.",meta,427359217318462
1516e5ed-e765-4937-aaa5-d3c0154d07a7,Delicious Delightful,bakery,,+16045009656,(604) 500-9656,604,+16045009656,delicious.delightful2@gmail.com,0,http://delicious-delightful-2.square.site/,http://delicious-delightful-2.square.site/,https://www.facebook.com/377325752135297,facebook,phone,,Cloverdale,CA,,US,38.80638885498047,-123.0177230834961,B,DIY builder site (Square) - upsell to custom,Square,high,100,76,83,0.14712387323379517,0,"Hi, I found Delicious Delightful in Cloverdale and saw the site is on Square. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",meta,377325752135297
d35d5de7-fbd5-47fd-a5b0-174a8364b060,Garden Bakery,bakery,restaurant|cafe,+17079373140,(707) 937-3140,707,+17079373140,mendocinogardenbakery@gmail.com,0,https://sites.google.com/site/mendogardenbakery/,https://sites.google.com/site/mendogardenbakery/,https://www.facebook.com/304039649639937,facebook,phone,10450 Lansing St,Mendocino,CA,95460-9524,US,39.30573272705078,-123.79891204833984,A,Social/listing only - no owned site,,high,100,99,100,0.9403502941131592,0,"Hi, I came across Garden Bakery in Mendocino and noticed you don't have a website yet — for a bakery, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Mendocino businesses and can send a free mockup.",meta,304039649639937
344fb5cc-adf3-4f6a-ba41-796c7235b0a0,Rollin Dough Baking Co,bakery,donuts|desserts,+17076700084,(707) 670-0084,707,+17076700084,joannac676@gmail.com,0,,,https://www.facebook.com/2054146101505139,facebook,phone,18180 Ocean Dr,Fort Bragg,CA,95437,US,39.40827560424805,-123.80900573730469,A,No website,,high,100,100,100,0.9788098335266113,0,"Hi, I came across Rollin Dough Baking Co in Fort Bragg and noticed you don't have a website yet — for a bakery, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",meta,2054146101505139
de5f4802-39a5-4edb-8ccc-01286d1b422b,Buckhorn Bar,bar,dive_bar|pub,+17077630365,(707) 763-0365,707,+17077630365,,0,,,https://www.facebook.com/860699127341354,facebook,phone,76360 Covelo Rd,Covelo,CA,95428,US,39.793800354003906,-123.24832916259766,A,No website,,high,100,84,83,0.9199122190475464,0,"Hi, I came across Buckhorn Bar in Covelo and noticed you don't have a website yet — for a bar, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Covelo businesses and can send a free mockup.",meta,860699127341354
c58dea88-3116-423c-8bdc-84d2fb2f2985,El Primos Bar and Billard,bar,pub,+17074624681,(707) 462-4681,707,+17074624681,,0,,,https://www.facebook.com/472735886194268,facebook,phone,1424 S State St,Ukiah,CA,95482-6402,US,39.12740707397461,-123.20465087890625,A,No website,,high,100,80,83,0.4848168194293976,0,"Hi, I came across El Primos Bar and Billard in Ukiah and noticed you don't have a website yet — for a bar, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",meta,472735886194268
